fonte;transacao;id;tipo;titulo;cidade;bairro;estado;cep;endereco;latitude;longitude;quartos;banheiros;suites;vagas;area_total_m2;area_util_m2;area_privativa_m2;preco;preco_total;url;coletado_em
rgi;venda;3403637;Terreno;Terreno / Lote à venda;Porto Alegre;São João;RS;90540031;Rua Carlos Von Koseritz;-30.0134569000000000;-51.1891177000000000;0;0;0;0;;;;1050000;0;https://www.redegauchadeimoveis.com.br/imovel/terreno--lote-a-venda-bairro-sao-joao-em-porto-alegre/15138-SC;2026-07-11T01:15:53.978Z
rgi;venda;5809068;Casa;Casa com 3 quartos à venda;Porto Alegre;Petrópolis;RS;90670120;Rua Artigas;-30.0477851000000000;-51.1888316000000000;3;3;1;3;200;164;164;1010000;0;https://www.redegauchadeimoveis.com.br/imovel/casa-com-3-quartos-a-venda-e-3-vagas-bairro-petropolis-em-porto-alegre/36629-SC;2026-07-11T01:15:53.978Z
rgi;venda;3404845;Apartamento;Apartamento com 1 quarto à venda;Porto Alegre;Centro Histórico;RS;90010310;Rua Demétrio Ribeiro;-30.0357412000000000;-51.2392224000000000;1;1;0;0;64;;56;185000;185310;https://www.redegauchadeimoveis.com.br/imovel/apartamento-com-1-quarto-a-venda-bairro-centro-historico-em-porto-alegre/15643-SC;2026-07-11T01:15:53.978Z
rgi;venda;3553446;Casa;Casa com 3 quartos à venda;Porto Alegre;Vila Ipiranga;RS;91360210;Rua Gaston Englert;-30.0183050000000000;-51.1576864000000000;3;2;1;4;;;224;1370000;0;https://www.redegauchadeimoveis.com.br/imovel/casa-com-3-quartos-a-venda-e-4-vagas-bairro-vila-ipiranga-em-porto-alegre/3233-CN;2026-07-11T01:15:53.978Z
rgi;venda;9897234;Cobertura;Cobertura com 3 quartos à venda;Porto Alegre;Petrópolis;RS;90670100;Rua Ferreira Viana;-30.0468977000000000;-51.1871838000000000;3;3;1;2;236;;205;1500000;1501595;https://www.redegauchadeimoveis.com.br/imovel/cobertura-com-3-quartos-a-venda-e-2-vagas-bairro-petropolis-em-porto-alegre/112792-BO;2026-07-11T01:15:53.978Z
rgi;venda;5570806;Apartamento;Apartamento com 2 quartos à venda;Porto Alegre;Partenon;RS;91530110;Rua Capitão Pedro Werlang;-30.0647678000000000;-51.1518440000000000;2;2;1;1;;;57;498000;498083.33;https://www.redegauchadeimoveis.com.br/imovel/apartamento-com-2-quartos-a-venda-e-1-vaga-bairro-partenon-em-porto-alegre/3310-CN;2026-07-11T01:15:53.978Z
rgi;venda;9894477;Apartamento;Apartamento com 2 quartos à venda;Porto Alegre;Bela Vista;RS;90460000;Avenida Coronel Lucas de Oliveira;-30.0474195000000000;-51.1956101000000000;2;1;0;1;90;;82;485000;485700;https://www.redegauchadeimoveis.com.br/imovel/apartamento-com-2-quartos-a-venda-e-1-vaga-bairro-bela-vista-em-porto-alegre/112791-BO;2026-07-11T01:15:53.979Z
rgi;venda;3525683;Casa de Condomínio;Casa de Condomínio com 5 quartos à venda;Porto Alegre;Terraville;RS;91781200;Avenida Juca Batista;-30.1851230000000000;-51.1742217000000000;5;5;4;4;480;480;480;2950000;2954194.41;https://www.redegauchadeimoveis.com.br/imovel/casa-de-condominio-com-5-quartos-a-venda-e-4-vagas-bairro-terraville-em-porto-alegre/268420-LU;2026-07-11T01:15:54.746Z
rgi;venda;6748617;Apartamento;Apartamento com 2 quartos à venda;Porto Alegre;Petrópolis;RS;90410007;Avenida Protásio Alves;-30.0389140000000000;-51.1755250000000000;2;1;0;1;62;62;62;276000;276350;https://www.redegauchadeimoveis.com.br/imovel/apartamento-com-2-quartos-a-venda-e-1-vaga-bairro-petropolis-em-porto-alegre/9134-PJ;2026-07-11T01:15:54.746Z
rgi;venda;10139014;Apartamento;Apartamento com 1 quarto à venda;Porto Alegre;Bom Fim;RS;90035121;Rua General João Telles;-30.0326160000000000;-51.2127409000000000;1;1;0;0;54;44;44;300000;300150;https://www.redegauchadeimoveis.com.br/imovel/apartamento-com-1-quarto-a-venda-bairro-bom-fim-em-porto-alegre/56430-JD;2026-07-11T01:15:54.746Z
rgi;venda;7103687;Apartamento;Apartamento com 2 quartos à venda;Porto Alegre;Jardim Lindóia;RS;91050000;Avenida Panamericana;-30.0073167000000000;-51.1510040000000000;2;1;0;0;75;68;68;350000;350405;https://www.redegauchadeimoveis.com.br/imovel/apartamento-com-2-quartos-a-venda-bairro-jardim-lindoia-em-porto-alegre/62830-TR;2026-07-11T01:15:54.746Z
rgi;venda;8499231;Apartamento;Apartamento com 2 quartos à venda;Porto Alegre;São Sebastião;RS;91060540;Rua Ministro Oliveira Lima;-30.0032628000000000;-51.1467609000000000;2;1;0;1;80;64;64;250000;250412.5;https://www.redegauchadeimoveis.com.br/imovel/apartamento-com-2-quartos-a-venda-e-1-vaga-bairro-sao-sebastiao-em-porto-alegre/64880-TR;2026-07-11T01:15:54.746Z
rgi;venda;10259760;Apartamento;Apartamento com 2 quartos à venda;Porto Alegre;Tristeza;RS;91920150;Rua Landel de Moura;-30.1141827000000000;-51.2492045000000000;2;2;1;2;155;78;78;590000;590869.85;https://www.redegauchadeimoveis.com.br/imovel/apartamento-com-2-quartos-a-venda-e-2-vagas-bairro-tristeza-em-porto-alegre/456550-LU;2026-07-11T01:15:56.175Z
rgi;venda;9875594;Casa;Casa com 2 quartos à venda;Porto Alegre;Aberta dos Morros;RS;91755071;Rua Jorge Babot Miranda;-30.1620263000000000;-51.1959666000000000;2;2;1;2;137;69;137;450000;0;https://www.redegauchadeimoveis.com.br/imovel/casa-com-2-quartos-a-venda-e-2-vagas-bairro-aberta-dos-morros-em-porto-alegre/3185655-MI;2026-07-11T01:15:56.175Z
rgi;venda;3695845;Apartamento;Apartamento com 4 quartos à venda;Porto Alegre;Independência;RS;90035006;Rua Ramiro Barcelos;-13.9010818406581700;-50.7134218749999950;4;3;1;1;268;;207;950000;952266.66;https://www.redegauchadeimoveis.com.br/imovel/apartamento-com-4-quartos-a-venda-e-1-vaga-bairro-independencia-em-porto-alegre/50881048-LI;2026-07-11T01:15:56.175Z
rgi;venda;3543011;Sala Comercial;Sala Comercial à venda;Porto Alegre;Petrópolis;RS;90470170;Rua Regente;;;;1;;1;74;;39;490000;490845;https://www.redegauchadeimoveis.com.br/imovel/sala-comercial-a-venda-39m2-e-1-vaga-bairro-petropolis-em-porto-alegre/435179-LU;2026-07-11T01:15:56.175Z
rgi;venda;10497630;Terreno;Terreno / Lote à venda;Porto Alegre;Ponta Grossa;RS;91780570;Rua Aldo Alves da Silva;-30.1815441000000000;-51.2189168000000000;;;;;;;;1900000;0;https://www.redegauchadeimoveis.com.br/imovel/terreno--lote-a-venda-bairro-ponta-grossa-em-porto-alegre/18031-LI;2026-07-11T01:15:56.175Z
rgi;venda;3697828;Apartamento;Apartamento com 1 quarto à venda;Porto Alegre;Farroupilha;RS;90040144;Rua Santana;;;1;1;0;1;62;;41;340000;340350;https://www.redegauchadeimoveis.com.br/imovel/apartamento-com-1-quarto-a-venda-e-1-vaga-bairro-farroupilha-em-porto-alegre/50882811-LI;2026-07-11T01:15:56.175Z
rgi;venda;3693477;Sala Comercial;Sala Comercial à venda;Porto Alegre;Auxiliadora;RS;90440150;Rua Felipe Neri;;;;1;;0;55;;33;200000;201600;https://www.redegauchadeimoveis.com.br/imovel/sala-comercial-a-venda-33m2-bairro-auxiliadora-em-porto-alegre/50878996-LI;2026-07-11T01:15:56.175Z
rgi;venda;3693691;Cobertura;Cobertura com 3 quartos à venda;Porto Alegre;São João;RS;90520310;Rua Portugal;;;3;2;0;2;168;;142;900000;900827.92;https://www.redegauchadeimoveis.com.br/imovel/cobertura-com-3-quartos-a-venda-e-2-vagas-bairro-sao-joao-em-porto-alegre/50879189-LI;2026-07-11T01:15:58.529Z
rgi;venda;3698834;Casa;Casa com 9 quartos à venda;Porto Alegre;Jardim Carvalho;RS;91430250;Rua Vladimir Herzog;-30.0438766000000000;-51.1489118000000000;9;6;2;5;;;300;585000;0;https://www.redegauchadeimoveis.com.br/imovel/casa-com-9-quartos-a-venda-e-5-vagas-bairro-jardim-carvalho-em-porto-alegre/50883668-LI;2026-07-11T01:15:58.529Z
rgi;venda;9485437;Apartamento;Apartamento com 2 quartos à venda;Porto Alegre;Ipanema;RS;91751443;Estrada Campo Novo;-30.1413052000000000;-51.2147020000000000;2;1;1;1;87;56;56;335000;335545;https://www.redegauchadeimoveis.com.br/imovel/apartamento-com-2-quartos-a-venda-e-1-vaga-bairro-ipanema-em-porto-alegre/3187670-DMI;2026-07-11T01:15:58.776Z
rgi;venda;3402347;Apartamento;Apartamento com 2 quartos à venda;Porto Alegre;Morro Santana;RS;91260000;Avenida Protasio Alves;-30.0399175000000000;-51.1280702000000000;2;1;0;1;60;53;53;180000;180325;https://www.redegauchadeimoveis.com.br/imovel/apartamento-com-2-quartos-a-venda-e-1-vaga-bairro-morro-santana-em-porto-alegre/14615-SC;2026-07-11T01:15:58.776Z
rgi;venda;3548325;Apartamento;Apartamento com 2 quartos à venda;Porto Alegre;Cavalhada;RS;90830240;Rua Dona Zulmira;;;2;1;0;1;56;50;50;169000;169354.53;https://www.redegauchadeimoveis.com.br/imovel/apartamento-com-2-quartos-a-venda-e-1-vaga-bairro-cavalhada-em-porto-alegre/437116-LU;2026-07-11T01:15:58.776Z
rgi;venda;3562293;Apartamento;Apartamento com 2 quartos à venda;Porto Alegre;Ipanema;RS;91751443;Estrada Campo Novo;-30.1413052000000000;-51.2147020000000000;2;1;0;1;76;;49;280000;280358;https://www.redegauchadeimoveis.com.br/imovel/apartamento-com-2-quartos-a-venda-e-1-vaga-bairro-ipanema-em-porto-alegre/445955-LU;2026-07-11T01:15:58.776Z
rgi;venda;6709876;Casa;Casa com 3 quartos à venda;Porto Alegre;Aberta dos Morros;RS;91755210;Rua Dorival Castilhos Machado;-30.1606616000000000;-51.1920537000000000;3;2;0;1;52;;52;290000;0;https://www.redegauchadeimoveis.com.br/imovel/casa-com-3-quartos-a-venda-e-1-vaga-bairro-aberta-dos-morros-em-porto-alegre/446719-LU;2026-07-11T01:15:58.776Z
rgi;venda;9633539;Apartamento;Apartamento com 2 quartos à venda;Porto Alegre;Tristeza;RS;91920680;Rua Liberal;-30.1097073000000000;-51.2301503000000000;2;1;0;1;70;;54;240000;240550;https://www.redegauchadeimoveis.com.br/imovel/apartamento-com-2-quartos-a-venda-e-1-vaga-bairro-tristeza-em-porto-alegre/454500-LU;2026-07-11T01:15:58.776Z
rgi;venda;3528360;Terreno;Terreno / Lote à venda;Porto Alegre;Vila Nova;RS;91740460;Rua Amapa;-30.1053113000000000;-51.2064464999999700;0;0;0;0;;;;510000;0;https://www.redegauchadeimoveis.com.br/imovel/terreno--lote-a-venda-bairro-vila-nova-em-porto-alegre/273184-LU;2026-07-11T01:15:58.776Z
rgi;venda;3556220;Casa;Casa com 3 quartos à venda;Porto Alegre;Ipanema;RS;91751150;Rua Doutor Joao Palombini;-30.1376407000000000;-51.2174412000000000;3;3;3;3;500;410;410;1895000;1895275;https://www.redegauchadeimoveis.com.br/imovel/casa-com-3-quartos-a-venda-e-3-vagas-bairro-ipanema-em-porto-alegre/440900-LU;2026-07-11T01:15:58.776Z
rgi;venda;10870895;Casa de Condomínio;Casa de Condomínio com 3 quartos à venda;Porto Alegre;Santa Tereza;RS;90840110;Rua Hipólito da Costa;-30.0708294000000000;-51.2284877000000000;3;2;1;2;253;140;140;1190000;1191155.78;https://www.redegauchadeimoveis.com.br/imovel/casa-de-condominio-com-3-quartos-a-venda-e-2-vagas-bairro-santa-tereza-em-porto-alegre/90559953-KO;2026-07-11T01:15:59.862Z
rgi;venda;3553440;Casa;Casa com 3 quartos à venda;Porto Alegre;Jardim Planalto;RS;91380410;Rua Leite de Castro;-30.0144437000000000;-51.1428984000000000;3;4;2;3;275;210;210;980000;980108.16;https://www.redegauchadeimoveis.com.br/imovel/casa-com-3-quartos-a-venda-e-3-vagas-bairro-jardim-planalto-em-porto-alegre/3227-CN;2026-07-11T01:15:59.862Z
rgi;venda;10293425;Casa;Casa com 3 quartos à venda;Porto Alegre;Vila Ipiranga;RS;91380410;Rua Leite de Castro;-30.0144437000000000;-51.1428984000000000;3;4;2;3;275;210;210;980000;980108.16;https://www.redegauchadeimoveis.com.br/imovel/casa-com-3-quartos-a-venda-e-3-vagas-bairro-vila-ipiranga-em-porto-alegre/8346-CN;2026-07-11T01:15:59.862Z
rgi;venda;3556422;Apartamento;Apartamento com 3 quartos à venda;Porto Alegre;Vila Nova;RS;91750740;Avenida Romeu Samarani Ferreira;-30.1275905999999900;-51.2081841000000000;3;1;0;1;77;;69;230000;0;https://www.redegauchadeimoveis.com.br/imovel/apartamento-com-3-quartos-a-venda-e-1-vaga-bairro-vila-nova-em-porto-alegre/441047-LU;2026-07-11T01:15:59.862Z
rgi;venda;10894443;Apartamento;Apartamento com 2 quartos à venda;Porto Alegre;Jardim Itu;RS;91225050;Rua Francisco Silveira Dias Filho;-30.0265085000000000;-51.1351678000000000;2;2;1;1;96;52;52;390000;390678;https://www.redegauchadeimoveis.com.br/imovel/apartamento-com-2-quartos-a-venda-e-1-vaga-bairro-jardim-itu-em-porto-alegre/103801-MT;2026-07-11T01:15:59.862Z
rgi;venda;10894337;Cobertura;Cobertura com 2 quartos à venda;Porto Alegre;Tristeza;RS;91920130;Rua Doutor Mário Totta;-30.1146716000000000;-51.2540876000000000;2;2;0;2;169;;125;720000;0;https://www.redegauchadeimoveis.com.br/imovel/cobertura-com-2-quartos-a-venda-e-2-vagas-bairro-tristeza-em-porto-alegre/10198-MT;2026-07-11T01:15:59.862Z
rgi;venda;9726870;Conjunto Comercial;Conjunto Comercial com 1 sala à venda;Porto Alegre;Centro Histórico;RS;90010271;Rua Riachuelo;-30.0316254000000000;-51.2283310000000000;;1;;0;44;34;34;100000;0;https://www.redegauchadeimoveis.com.br/imovel/conjunto-comercial-a-venda-34m2-bairro-centro-historico-em-porto-alegre/202621-FR;2026-07-11T01:15:59.862Z
rgi;venda;3688389;Cobertura;Cobertura com 3 quartos à venda;Porto Alegre;Petrópolis;RS;90480005;Avenida Carlos Gomes;-30.0351004000000000;-51.1776859000000000;3;5;1;3;404;;296;1490000;1492300;https://www.redegauchadeimoveis.com.br/imovel/cobertura-com-3-quartos-a-venda-e-3-vagas-bairro-petropolis-em-porto-alegre/8351-OT;2026-07-11T01:16:00.265Z
rgi;venda;3553770;Loja;Loja à venda;Porto Alegre;São João;RS;90550001;Avenida Benjamin Constant;;;;1;;0;0;;107;350000;350184.68;https://www.redegauchadeimoveis.com.br/imovel/loja-a-venda-107m2-bairro-sao-joao-em-porto-alegre/439156-LU;2026-07-11T01:16:00.265Z
rgi;venda;3553778;Terreno;Terreno / Lote à venda;Porto Alegre;São João;RS;90550001;Avenida Benjamin Constant;-30.0129572000000000;-51.1943365000000000;0;0;0;0;;;;2500000;0;https://www.redegauchadeimoveis.com.br/imovel/terreno--lote-a-venda-bairro-sao-joao-em-porto-alegre/439162-LU;2026-07-11T01:16:00.265Z
rgi;venda;3550989;Apartamento;Apartamento com 3 quartos à venda;Porto Alegre;Cristal;RS;91910530;Rua Coronel Massot;-30.0986594000000000;-51.2370971000000000;3;2;1;2;102;;61;420000;420525.82;https://www.redegauchadeimoveis.com.br/imovel/apartamento-com-3-quartos-a-venda-e-2-vagas-bairro-cristal-em-porto-alegre/438112-LU;2026-07-11T01:16:00.265Z
rgi;venda;10485346;Apartamento;Apartamento com 3 quartos à venda;Porto Alegre;Menino Deus;RS;90150005;Avenida Getúlio Vargas;-30.0562088000000000;-51.2233411000000000;3;3;1;2;224;;139;1660000;1661225;https://www.redegauchadeimoveis.com.br/imovel/apartamento-com-3-quartos-a-venda-e-2-vagas-bairro-menino-deus-em-porto-alegre/456885-LU;2026-07-11T01:16:00.265Z
rgi;venda;10186181;Apartamento;Apartamento com 3 quartos à venda;Porto Alegre;Teresópolis;RS;90840290;Rua Dário Totta;-30.0821638000000000;-51.2151331000000000;3;2;1;1;104;;73;500000;500935.66;https://www.redegauchadeimoveis.com.br/imovel/apartamento-com-3-quartos-a-venda-e-1-vaga-bairro-teresopolis-em-porto-alegre/456289-LU;2026-07-11T01:16:00.265Z
rgi;venda;3562392;Casa de Condomínio;Casa de Condomínio com 3 quartos à venda;Porto Alegre;Tristeza;RS;91920130;Rua Doutor Mário Totta;-30.1091245000000000;-51.2391676000000000;3;3;1;2;;;214;739000;739364.41;https://www.redegauchadeimoveis.com.br/imovel/casa-de-condominio-com-3-quartos-a-venda-e-2-vagas-bairro-tristeza-em-porto-alegre/446018-LU;2026-07-11T01:16:00.265Z
rgi;venda;8180549;Casa de Condomínio;Casa de Condomínio com 3 quartos à venda;Porto Alegre;Ipanema;RS;91751720;Rua Sinai;-30.1391263000000000;-51.2171753000000000;3;4;3;2;156;184;184;1250000;1250864;https://www.redegauchadeimoveis.com.br/imovel/casa-de-condominio-com-3-quartos-a-venda-e-2-vagas-bairro-ipanema-em-porto-alegre/450975-LU;2026-07-11T01:16:00.265Z
rgi;venda;6886141;Casa;Casa com 4 quartos à venda;Porto Alegre;Teresópolis;RS;90870140;Avenida Belém;-30.0800003000000000;-51.2108415000000000;4;4;3;5;468;350;350;1200000;0;https://www.redegauchadeimoveis.com.br/imovel/casa-com-4-quartos-a-venda-e-5-vagas-bairro-teresopolis-em-porto-alegre/78265-BT;2026-07-11T01:21:06.755Z
rgi;venda;3414095;Terreno;Terreno / Lote à venda;Porto Alegre;Vila Nova;RS;91750200;Rua Atilio Supertti;-30.1165490000000000;-51.2118547000000000;0;0;0;0;;;;300000;300040;https://www.redegauchadeimoveis.com.br/imovel/terreno--lote-a-venda-bairro-vila-nova-em-porto-alegre/14968-BT;2026-07-11T01:21:06.756Z
rgi;venda;3410916;Apartamento;Apartamento com 2 quartos à venda;Porto Alegre;Teresópolis;RS;91720430;Rua Silverio Souto;-30.0831820000000000;-51.2121649000000000;2;1;0;0;101;;61;225000;225371.6;https://www.redegauchadeimoveis.com.br/imovel/apartamento-com-2-quartos-a-venda-bairro-teresopolis-em-porto-alegre/12540-BT;2026-07-11T01:21:06.756Z
rgi;venda;3413795;Casa Comercial;Casa Comercial à venda;Porto Alegre;Passo da Areia;RS;91010005;Avenida Assis Brasil;-30.0084936000000000;-51.1754334000000000;;0;;0;;;330;1580000;1580296.66;https://www.redegauchadeimoveis.com.br/imovel/casa-comercial-a-venda-330m2-bairro-passo-da-areia-em-porto-alegre/14693-BT;2026-07-11T01:21:06.756Z
rgi;venda;5628663;Casa;Casa com 2 quartos à venda;Porto Alegre;Teresópolis;RS;90840350;Rua Octávio de Souza;-30.0811652000000000;-51.2155448000000000;2;1;0;1;299;;111;501000;0;https://www.redegauchadeimoveis.com.br/imovel/casa-com-2-quartos-a-venda-e-1-vaga-bairro-teresopolis-em-porto-alegre/42273-BT;2026-07-11T01:21:06.756Z
rgi;venda;3688461;Apartamento;Apartamento com 2 quartos à venda;Porto Alegre;Jardim São Pedro;RS;91040220;Rua Jurua;-30.0064255000000000;-51.1658714000000000;2;1;0;1;80;;66;320000;320155;https://www.redegauchadeimoveis.com.br/imovel/apartamento-com-2-quartos-a-venda-e-1-vaga-bairro-jardim-sao-pedro-em-porto-alegre/8428-OT;2026-07-11T01:21:06.756Z
rgi;venda;3409684;Casa;Casa com 3 quartos à venda;Porto Alegre;Santa Tereza;RS;90840600;Rua Banco Ingles;-30.0731310000000000;-51.2252279999999900;3;3;1;2;;;244;640000;640097.5;https://www.redegauchadeimoveis.com.br/imovel/casa-com-3-quartos-a-venda-e-2-vagas-bairro-santa-tereza-em-porto-alegre/11739-BT;2026-07-11T01:21:06.756Z
